mouse,group,cable,original_file,differential_base_name,differential_file,diff_npy_path,spike2_eeg_file,spike2_eeg_path,spike2_scale_factor,spike2_was_scaled,channel_1,channel_2,differential,duration_sec,duration_min,original_path,diff_eeg_path,recording_date,diet_phase,days_on_diet,days_in_recovery,body_weight,body_weight_source,is_recovery,estrous_phase
1,HF,Cable1,Mouse1_Cable1-2026-03-03_12-16-25.eeg,Mouse1_Cable1_HF_2026-03-03_12-16-25_DIFF_Ch2_minus_Ch3,Mouse1_Cable1_HF_2026-03-03_12-16-25_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse1_Cable1_HF_2026-03-03_12-16-25_DIFF_Ch2_minus_Ch3.npy,Mouse1_Cable1_HF_2026-03-03_12-16-25_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse1_Cable1_HF_2026-03-03_12-16-25_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1810.196,30.169933333333333,/Users/amanlizahra/Desktop/Cable1_HF/Mouse1_Cable1-2026-03-03_12-16-25.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse1_Cable1_HF_2026-03-03_12-16-25_DIFF_Ch2_minus_Ch3.npy,2026-03-03,diet,8.0,,39.87,interpolated,False,A
1,HF,Cable1,Mouse1_Cable1-2026-03-08_11-08-40.eeg,Mouse1_Cable1_HF_2026-03-08_11-08-40_DIFF_Ch2_minus_Ch3,Mouse1_Cable1_HF_2026-03-08_11-08-40_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse1_Cable1_HF_2026-03-08_11-08-40_DIFF_Ch2_minus_Ch3.npy,Mouse1_Cable1_HF_2026-03-08_11-08-40_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse1_Cable1_HF_2026-03-08_11-08-40_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1838.2056,30.63676,/Users/amanlizahra/Desktop/Cable1_HF/Mouse1_Cable1-2026-03-08_11-08-40.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse1_Cable1_HF_2026-03-08_11-08-40_DIFF_Ch2_minus_Ch3.npy,2026-03-08,diet,13.0,,38.43,interpolated,False,A
1,HF,Cable1,Mouse1_Cable1-2026-03-13_12-37-21.eeg,Mouse1_Cable1_HF_2026-03-13_12-37-21_DIFF_Ch2_minus_Ch3,Mouse1_Cable1_HF_2026-03-13_12-37-21_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse1_Cable1_HF_2026-03-13_12-37-21_DIFF_Ch2_minus_Ch3.npy,Mouse1_Cable1_HF_2026-03-13_12-37-21_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse1_Cable1_HF_2026-03-13_12-37-21_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1813.2624,30.221040000000002,/Users/amanlizahra/Desktop/Cable1_HF/Mouse1_Cable1-2026-03-13_12-37-21.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse1_Cable1_HF_2026-03-13_12-37-21_DIFF_Ch2_minus_Ch3.npy,2026-03-13,diet,18.0,,36.83,interpolated,False,B
1,HF,Cable1,Mouse1_Cable1-2026-03-19_12-55-20.eeg,Mouse1_Cable1_HF_2026-03-19_12-55-20_DIFF_Ch2_minus_Ch3,Mouse1_Cable1_HF_2026-03-19_12-55-20_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse1_Cable1_HF_2026-03-19_12-55-20_DIFF_Ch2_minus_Ch3.npy,Mouse1_Cable1_HF_2026-03-19_12-55-20_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse1_Cable1_HF_2026-03-19_12-55-20_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1816.156,30.269266666666667,/Users/amanlizahra/Desktop/Cable1_HF/Mouse1_Cable1-2026-03-19_12-55-20.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse1_Cable1_HF_2026-03-19_12-55-20_DIFF_Ch2_minus_Ch3.npy,2026-03-19,diet,24.0,,35.7,measured,False,B
1,HF,Cable1,Mouse1_Cable1-2026-03-26_11-06-11.eeg,Mouse1_Cable1_HF_2026-03-26_11-06-11_DIFF_Ch2_minus_Ch3,Mouse1_Cable1_HF_2026-03-26_11-06-11_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse1_Cable1_HF_2026-03-26_11-06-11_DIFF_Ch2_minus_Ch3.npy,Mouse1_Cable1_HF_2026-03-26_11-06-11_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse1_Cable1_HF_2026-03-26_11-06-11_DIFF_Ch2_minus_Ch3.eeg,0.8514034854330185,True,2,3,Ch2-Ch3,1828.2816,30.47136,/Users/amanlizahra/Desktop/Cable1_HF/Mouse1_Cable1-2026-03-26_11-06-11.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse1_Cable1_HF_2026-03-26_11-06-11_DIFF_Ch2_minus_Ch3.npy,2026-03-26,diet,31.0,,36.5,measured,False,D
1,HF,Cable1,Mouse1_Cable1-2026-03-31_10-10-35.eeg,Mouse1_Cable1_HF_2026-03-31_10-10-35_DIFF_Ch2_minus_Ch3,Mouse1_Cable1_HF_2026-03-31_10-10-35_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse1_Cable1_HF_2026-03-31_10-10-35_DIFF_Ch2_minus_Ch3.npy,Mouse1_Cable1_HF_2026-03-31_10-10-35_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse1_Cable1_HF_2026-03-31_10-10-35_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1242.3816,20.70636,/Users/amanlizahra/Desktop/Cable1_HF/Mouse1_Cable1-2026-03-31_10-10-35.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse1_Cable1_HF_2026-03-31_10-10-35_DIFF_Ch2_minus_Ch3.npy,2026-03-31,recovery,,1.0,35.6,interpolated,False,D
1,HF,Cable1,Mouse1_Cable1-2026-04-02_11-07-38.eeg,Mouse1_Cable1_HF_2026-04-02_11-07-38_DIFF_Ch2_minus_Ch3,Mouse1_Cable1_HF_2026-04-02_11-07-38_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse1_Cable1_HF_2026-04-02_11-07-38_DIFF_Ch2_minus_Ch3.npy,Mouse1_Cable1_HF_2026-04-02_11-07-38_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse1_Cable1_HF_2026-04-02_11-07-38_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1224.1232,20.402053333333335,/Users/amanlizahra/Desktop/Cable1_HF/Mouse1_Cable1-2026-04-02_11-07-38.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse1_Cable1_HF_2026-04-02_11-07-38_DIFF_Ch2_minus_Ch3.npy,2026-04-02,recovery,,3.0,35.6,measured,False,A
4,HF,Cable1,Mouse4_Cable1-2026-03-05_10-11-36.eeg,Mouse4_Cable1_HF_2026-03-05_10-11-36_DIFF_Ch2_minus_Ch3,Mouse4_Cable1_HF_2026-03-05_10-11-36_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse4_Cable1_HF_2026-03-05_10-11-36_DIFF_Ch2_minus_Ch3.npy,Mouse4_Cable1_HF_2026-03-05_10-11-36_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse4_Cable1_HF_2026-03-05_10-11-36_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1807.3184,30.121973333333337,/Users/amanlizahra/Desktop/Cable1_HF/Mouse4_Cable1-2026-03-05_10-11-36.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse4_Cable1_HF_2026-03-05_10-11-36_DIFF_Ch2_minus_Ch3.npy,2026-03-05,diet,10.0,,39.9,measured,False,C
4,HF,Cable1,Mouse4_Cable1-2026-03-10_11-57-39.eeg,Mouse4_Cable1_HF_2026-03-10_11-57-39_DIFF_Ch2_minus_Ch3,Mouse4_Cable1_HF_2026-03-10_11-57-39_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse4_Cable1_HF_2026-03-10_11-57-39_DIFF_Ch2_minus_Ch3.npy,Mouse4_Cable1_HF_2026-03-10_11-57-39_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse4_Cable1_HF_2026-03-10_11-57-39_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1832.4024,30.540039999999998,/Users/amanlizahra/Desktop/Cable1_HF/Mouse4_Cable1-2026-03-10_11-57-39.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse4_Cable1_HF_2026-03-10_11-57-39_DIFF_Ch2_minus_Ch3.npy,2026-03-10,diet,15.0,,40.0,interpolated,False,C
4,HF,Cable1,Mouse4_Cable1-2026-03-16_10-06-17.eeg,Mouse4_Cable1_HF_2026-03-16_10-06-17_DIFF_Ch2_minus_Ch3,Mouse4_Cable1_HF_2026-03-16_10-06-17_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse4_Cable1_HF_2026-03-16_10-06-17_DIFF_Ch2_minus_Ch3.npy,Mouse4_Cable1_HF_2026-03-16_10-06-17_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse4_Cable1_HF_2026-03-16_10-06-17_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1827.4952,30.458253333333335,/Users/amanlizahra/Desktop/Cable1_HF/Mouse4_Cable1-2026-03-16_10-06-17.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse4_Cable1_HF_2026-03-16_10-06-17_DIFF_Ch2_minus_Ch3.npy,2026-03-16,diet,21.0,,39.2,measured,False,D
4,HF,Cable1,Mouse4_Cable1-2026-03-23_10-13-09.eeg,Mouse4_Cable1_HF_2026-03-23_10-13-09_DIFF_Ch2_minus_Ch3,Mouse4_Cable1_HF_2026-03-23_10-13-09_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse4_Cable1_HF_2026-03-23_10-13-09_DIFF_Ch2_minus_Ch3.npy,Mouse4_Cable1_HF_2026-03-23_10-13-09_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse4_Cable1_HF_2026-03-23_10-13-09_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1812.7752,30.21292,/Users/amanlizahra/Desktop/Cable1_HF/Mouse4_Cable1-2026-03-23_10-13-09.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse4_Cable1_HF_2026-03-23_10-13-09_DIFF_Ch2_minus_Ch3.npy,2026-03-23,diet,28.0,,38.8,measured,False,A
4,HF,Cable1,Mouse4_Cable1-2026-03-29_11-58-50.eeg,Mouse4_Cable1_HF_2026-03-29_11-58-50_DIFF_Ch2_minus_Ch3,Mouse4_Cable1_HF_2026-03-29_11-58-50_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse4_Cable1_HF_2026-03-29_11-58-50_DIFF_Ch2_minus_Ch3.npy,Mouse4_Cable1_HF_2026-03-29_11-58-50_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse4_Cable1_HF_2026-03-29_11-58-50_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1848.0344,30.800573333333332,/Users/amanlizahra/Desktop/Cable1_HF/Mouse4_Cable1-2026-03-29_11-58-50.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse4_Cable1_HF_2026-03-29_11-58-50_DIFF_Ch2_minus_Ch3.npy,2026-03-29,diet,34.0,,38.45,interpolated,False,B
4,HF,Cable1,Mouse4_Cable1-2026-03-31_10-34-19.eeg,Mouse4_Cable1_HF_2026-03-31_10-34-19_DIFF_Ch2_minus_Ch3,Mouse4_Cable1_HF_2026-03-31_10-34-19_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse4_Cable1_HF_2026-03-31_10-34-19_DIFF_Ch2_minus_Ch3.npy,Mouse4_Cable1_HF_2026-03-31_10-34-19_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse4_Cable1_HF_2026-03-31_10-34-19_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1233.496,20.55826666666667,/Users/amanlizahra/Desktop/Cable1_HF/Mouse4_Cable1-2026-03-31_10-34-19.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse4_Cable1_HF_2026-03-31_10-34-19_DIFF_Ch2_minus_Ch3.npy,2026-03-31,recovery,,1.0,38.17,interpolated,False,D
4,HF,Cable1,Mouse4_Cable1-2026-04-02_11-35-16.eeg,Mouse4_Cable1_HF_2026-04-02_11-35-16_DIFF_Ch2_minus_Ch3,Mouse4_Cable1_HF_2026-04-02_11-35-16_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse4_Cable1_HF_2026-04-02_11-35-16_DIFF_Ch2_minus_Ch3.npy,Mouse4_Cable1_HF_2026-04-02_11-35-16_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse4_Cable1_HF_2026-04-02_11-35-16_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1214.7024,20.24504,/Users/amanlizahra/Desktop/Cable1_HF/Mouse4_Cable1-2026-04-02_11-35-16.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse4_Cable1_HF_2026-04-02_11-35-16_DIFF_Ch2_minus_Ch3.npy,2026-04-02,recovery,,3.0,37.9,measured,False,B
9,HF,Cable1,Mouse9_Cable1-2026-02-19_10-00-27.eeg,Mouse9_Cable1_HF_2026-02-19_10-00-27_DIFF_Ch3_minus_Ch4,Mouse9_Cable1_HF_2026-02-19_10-00-27_DIFF_Ch3_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse9_Cable1_HF_2026-02-19_10-00-27_DIFF_Ch3_minus_Ch4.npy,Mouse9_Cable1_HF_2026-02-19_10-00-27_DIFF_Ch3_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse9_Cable1_HF_2026-02-19_10-00-27_DIFF_Ch3_minus_Ch4.eeg,1.0,False,3,4,Ch3-Ch4,1808.12,30.13533333333333,/Users/amanlizahra/Desktop/Cable1_HF/Mouse9_Cable1-2026-02-19_10-00-27.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse9_Cable1_HF_2026-02-19_10-00-27_DIFF_Ch3_minus_Ch4.npy,2026-02-19,baseline,,,32.8,baseline,False,D
9,HF,Cable1,Mouse9_Cable1-2026-03-03_12-57-35.eeg,Mouse9_Cable1_HF_2026-03-03_12-57-35_DIFF_Ch3_minus_Ch4,Mouse9_Cable1_HF_2026-03-03_12-57-35_DIFF_Ch3_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse9_Cable1_HF_2026-03-03_12-57-35_DIFF_Ch3_minus_Ch4.npy,Mouse9_Cable1_HF_2026-03-03_12-57-35_DIFF_Ch3_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse9_Cable1_HF_2026-03-03_12-57-35_DIFF_Ch3_minus_Ch4.eeg,1.0,False,3,4,Ch3-Ch4,1802.5528,30.042546666666667,/Users/amanlizahra/Desktop/Cable1_HF/Mouse9_Cable1-2026-03-03_12-57-35.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse9_Cable1_HF_2026-03-03_12-57-35_DIFF_Ch3_minus_Ch4.npy,2026-03-03,diet,8.0,,36.33,interpolated,False,D
9,HF,Cable1,Mouse9_Cable1-2026-03-08_11-46-38.eeg,Mouse9_Cable1_HF_2026-03-08_11-46-38_DIFF_Ch3_minus_Ch4,Mouse9_Cable1_HF_2026-03-08_11-46-38_DIFF_Ch3_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse9_Cable1_HF_2026-03-08_11-46-38_DIFF_Ch3_minus_Ch4.npy,Mouse9_Cable1_HF_2026-03-08_11-46-38_DIFF_Ch3_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse9_Cable1_HF_2026-03-08_11-46-38_DIFF_Ch3_minus_Ch4.eeg,1.0,False,3,4,Ch3-Ch4,1804.4712,30.07452,/Users/amanlizahra/Desktop/Cable1_HF/Mouse9_Cable1-2026-03-08_11-46-38.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse9_Cable1_HF_2026-03-08_11-46-38_DIFF_Ch3_minus_Ch4.npy,2026-03-08,diet,13.0,,34.8,interpolated,False,B
9,HF,Cable1,Mouse9_Cable1-2026-03-13_13-13-55.eeg,Mouse9_Cable1_HF_2026-03-13_13-13-55_DIFF_Ch3_minus_Ch4,Mouse9_Cable1_HF_2026-03-13_13-13-55_DIFF_Ch3_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse9_Cable1_HF_2026-03-13_13-13-55_DIFF_Ch3_minus_Ch4.npy,Mouse9_Cable1_HF_2026-03-13_13-13-55_DIFF_Ch3_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse9_Cable1_HF_2026-03-13_13-13-55_DIFF_Ch3_minus_Ch4.eeg,1.0,False,3,4,Ch3-Ch4,1819.9624,30.332706666666663,/Users/amanlizahra/Desktop/Cable1_HF/Mouse9_Cable1-2026-03-13_13-13-55.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse9_Cable1_HF_2026-03-13_13-13-55_DIFF_Ch3_minus_Ch4.npy,2026-03-13,diet,18.0,,35.65,interpolated,False,A
9,HF,Cable1,Mouse9_Cable1-2026-03-19_13-32-07.eeg,Mouse9_Cable1_HF_2026-03-19_13-32-07_DIFF_Ch3_minus_Ch4,Mouse9_Cable1_HF_2026-03-19_13-32-07_DIFF_Ch3_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse9_Cable1_HF_2026-03-19_13-32-07_DIFF_Ch3_minus_Ch4.npy,Mouse9_Cable1_HF_2026-03-19_13-32-07_DIFF_Ch3_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse9_Cable1_HF_2026-03-19_13-32-07_DIFF_Ch3_minus_Ch4.eeg,1.0,False,3,4,Ch3-Ch4,1823.328,30.3888,/Users/amanlizahra/Desktop/Cable1_HF/Mouse9_Cable1-2026-03-19_13-32-07.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse9_Cable1_HF_2026-03-19_13-32-07_DIFF_Ch3_minus_Ch4.npy,2026-03-19,diet,24.0,,35.0,measured,False,A
9,HF,Cable1,Mouse9_Cable1-2026-03-29_13-02-32.eeg,Mouse9_Cable1_HF_2026-03-29_13-02-32_DIFF_Ch3_minus_Ch4,Mouse9_Cable1_HF_2026-03-29_13-02-32_DIFF_Ch3_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse9_Cable1_HF_2026-03-29_13-02-32_DIFF_Ch3_minus_Ch4.npy,Mouse9_Cable1_HF_2026-03-29_13-02-32_DIFF_Ch3_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse9_Cable1_HF_2026-03-29_13-02-32_DIFF_Ch3_minus_Ch4.eeg,1.0,False,3,4,Ch3-Ch4,1212.3592,20.205986666666668,/Users/amanlizahra/Desktop/Cable1_HF/Mouse9_Cable1-2026-03-29_13-02-32.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse9_Cable1_HF_2026-03-29_13-02-32_DIFF_Ch3_minus_Ch4.npy,2026-03-29,diet,34.0,,33.95,interpolated,False,A
9,HF,Cable1,Mouse9_Cable1-2026-03-31_10-58-10.eeg,Mouse9_Cable1_HF_2026-03-31_10-58-10_DIFF_Ch3_minus_Ch4,Mouse9_Cable1_HF_2026-03-31_10-58-10_DIFF_Ch3_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse9_Cable1_HF_2026-03-31_10-58-10_DIFF_Ch3_minus_Ch4.npy,Mouse9_Cable1_HF_2026-03-31_10-58-10_DIFF_Ch3_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse9_Cable1_HF_2026-03-31_10-58-10_DIFF_Ch3_minus_Ch4.eeg,0.9122006841505131,True,3,4,Ch3-Ch4,1281.8088,21.36348,/Users/amanlizahra/Desktop/Cable1_HF/Mouse9_Cable1-2026-03-31_10-58-10.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse9_Cable1_HF_2026-03-31_10-58-10_DIFF_Ch3_minus_Ch4.npy,2026-03-31,recovery,,1.0,33.93,interpolated,False,B
9,HF,Cable1,Mouse9_Cable1-2026-04-02_11-58-35.eeg,Mouse9_Cable1_HF_2026-04-02_11-58-35_DIFF_Ch3_minus_Ch4,Mouse9_Cable1_HF_2026-04-02_11-58-35_DIFF_Ch3_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse9_Cable1_HF_2026-04-02_11-58-35_DIFF_Ch3_minus_Ch4.npy,Mouse9_Cable1_HF_2026-04-02_11-58-35_DIFF_Ch3_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse9_Cable1_HF_2026-04-02_11-58-35_DIFF_Ch3_minus_Ch4.eeg,1.0,False,3,4,Ch3-Ch4,1205.1096,20.08516,/Users/amanlizahra/Desktop/Cable1_HF/Mouse9_Cable1-2026-04-02_11-58-35.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse9_Cable1_HF_2026-04-02_11-58-35_DIFF_Ch3_minus_Ch4.npy,2026-04-02,recovery,,3.0,34.0,measured,False,D
10,HF,Cable1,Mouse10_Cable1-2026-03-05_10-50-49.eeg,Mouse10_Cable1_HF_2026-03-05_10-50-49_DIFF_Ch3_minus_Ch4,Mouse10_Cable1_HF_2026-03-05_10-50-49_DIFF_Ch3_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse10_Cable1_HF_2026-03-05_10-50-49_DIFF_Ch3_minus_Ch4.npy,Mouse10_Cable1_HF_2026-03-05_10-50-49_DIFF_Ch3_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse10_Cable1_HF_2026-03-05_10-50-49_DIFF_Ch3_minus_Ch4.eeg,1.0,False,3,4,Ch3-Ch4,1808.6392,30.143986666666667,/Users/amanlizahra/Desktop/Cable1_HF/Mouse10_Cable1-2026-03-05_10-50-49.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse10_Cable1_HF_2026-03-05_10-50-49_DIFF_Ch3_minus_Ch4.npy,2026-03-05,diet,10.0,,37.4,measured,False,B
