mouse,group,cable,differential_file,recording_date,diet_phase,days_on_diet,days_in_recovery,body_weight,body_weight_source,estrous_phase,delta_abs,delta_rel,theta_abs,theta_rel,beta_abs,beta_rel,low_gamma_abs,low_gamma_rel,high_gamma_abs,high_gamma_rel,fast_gamma_abs,fast_gamma_rel,total_power,log_delta_abs,log_theta_abs,log_beta_abs,log_low_gamma_abs,log_high_gamma_abs,log_fast_gamma_abs,log_theta_delta,log_beta_delta,log_low_gamma_delta,log_high_gamma_delta,log_fast_gamma_delta,log_beta_theta,log_low_gamma_theta,log_high_gamma_theta,log_fast_gamma_theta,log_low_gamma_beta,log_high_gamma_beta,log_fast_gamma_beta,log_high_gamma_low_gamma,log_fast_gamma_low_gamma,log_fast_gamma_high_gamma
1,HF,Cable1,Mouse1_Cable1_HF_2026-03-19_12-55-20_DIFF_Ch2_minus_Ch3.npy,2026-03-19,diet,24.0,,35.7,measured,B,2077138.8885335953,0.1293517001311418,4085416.132234458,0.6132341440555434,169639.63374712554,0.0626909651805322,55626.305916660225,0.0421143683501587,17934.27372549398,0.0180259474326429,9147.148095401906,0.0093772198052801,283790.3135852225,6.317465536740726,6.611236299480128,5.229527326144581,4.745280219867494,4.2536837939812155,3.961285710515587,0.2937707627394017,-1.0879382105961455,-1.5721853168732318,-2.0637817427595104,-2.356179826225139,-1.3817089733355472,-1.8659560796126335,-2.357552505498912,-2.6499505889645407,-0.4842471062770863,-0.9758435321633651,-1.2682416156289935,-0.49159642588627883,-0.7839945093519073,-0.29239808346562846
1,HF,Cable1,Mouse1_Cable1_HF_2026-03-26_11-06-11_DIFF_Ch2_minus_Ch3.npy,2026-03-26,diet,31.0,,36.5,measured,D,15824293.422061678,0.3879322539000265,6785140.853581285,0.3909652914185205,363808.0251263423,0.0531110095204366,86868.83492392355,0.025744082254022,30037.95460579263,0.0118605288697533,13213.8266798,0.0053183400123383,764631.1399365979,7.199324327235965,6.831558867662398,5.560872274797961,4.938863996838138,4.477670356639028,4.121028606051827,-0.3677654595735676,-1.6384520524380044,-2.2604603303978275,-2.7216539705969374,-3.0782957211841384,-1.2706865928644369,-1.89269487082426,-2.35388851102337,-2.710530261610571,-0.622008277959823,-1.083201918158933,-1.4398436687461338,-0.46119364019910997,-0.8178353907863108,-0.3566417505872008
1,HF,Cable1,Mouse1_Cable1_HF_2026-03-31_10-10-35_DIFF_Ch2_minus_Ch3.npy,2026-03-31,recovery,,1.0,35.6,interpolated,D,1491428.9851112843,0.0986217730170503,3746125.0138028,0.6019907288084521,194264.7630118281,0.0773615315782072,58126.277920126355,0.0471920798763028,21133.41562788797,0.02281359155875,9934.983759852568,0.0109197843279378,263828.8927068336,6.1736025791137354,6.573582266338415,5.28839403262584,4.764372514071057,4.3249696943293285,3.997167161530164,0.3999796872246797,-0.8852085464878955,-1.4092300650426792,-1.8486328847844076,-2.1764354175835714,-1.285188233712575,-1.809209752267359,-2.2486125720090873,-2.5764151048082513,-0.5240215185547837,-0.9634243382965121,-1.291226871095676,-0.43940281974172846,-0.7672053525408924,-0.327802532799164
1,HF,Cable1,Mouse1_Cable1_HF_2026-04-02_11-07-38_DIFF_Ch2_minus_Ch3.npy,2026-04-02,recovery,,3.0,35.6,measured,A,1957598.7502276504,0.1174237459345303,4194716.541124123,0.6057433939218008,202238.70938414545,0.0721787882707315,55984.53452626551,0.0407200512685864,21271.44491556579,0.0205945979413699,11221.223779516213,0.011067075467247,294904.05608139146,6.29172367908106,6.622702618612882,5.305864285097483,4.748068071693192,4.327796991432756,4.050040223382569,0.330978939531822,-0.9858593939835769,-1.543655607387868,-1.9639266876483041,-2.24168345569849,-1.3168383335153988,-1.8746345469196901,-2.294905627180126,-2.5726623952303123,-0.5577962134042912,-0.9780672936647272,-1.2558240617149135,-0.420271080260436,-0.6980278483106223,-0.2777567680501862
4,HF,Cable1,Mouse4_Cable1_HF_2026-03-05_10-11-36_DIFF_Ch2_minus_Ch3.npy,2026-03-05,diet,10.0,,39.9,measured,C,2993360.2418119563,0.2361526063571214,2279851.2558191866,0.4234176460962742,146506.36792407633,0.0699695249998631,67964.61904219635,0.0655926334015958,27801.21291788424,0.0357115060177791,13375.242866888557,0.017467886928106,228410.24574895797,6.476158986007082,6.357906513279312,5.1658565017835345,4.832282886918151,4.444063743833655,4.1263016766590175,-0.11825247272776977,-1.3103024842235471,-1.6438760990889314,-2.032095242173427,-2.3498573093480646,-1.1920500114957773,-1.5256236263611616,-1.9138427694456572,-2.2316048366202947,-0.3335736148653841,-0.72179275794988,-1.0395548251245175,-0.38821914308449573,-0.7059812102591333,-0.3177620671746375
4,HF,Cable1,Mouse4_Cable1_HF_2026-03-10_11-57-39_DIFF_Ch2_minus_Ch3.npy,2026-03-10,diet,15.0,,40.0,interpolated,C,2781128.852395424,0.2317811936839182,2150299.468305594,0.4175048914324203,145382.30824859542,0.0727743203086342,64351.1655911196,0.0651074735995976,26161.55863082302,0.0352264406121272,12889.023780079451,0.0176433671408782,217363.6295835068,6.444221110614593,6.332498947532244,5.162511559910266,4.808556417677187,4.417663614445859,4.110220024957753,-0.11172216308234903,-1.2817095507043266,-1.635664692937406,-2.026557496168734,-2.3340010856568396,-1.1699873876219775,-1.5239425298550568,-1.914835333086385,-2.2222789225744903,-0.3539551422330793,-0.7448479454644075,-1.052291534952513,-0.3908928032313282,-0.6983363927194338,-0.3074435894881056
4,HF,Cable1,Mouse4_Cable1_HF_2026-03-16_10-06-17_DIFF_Ch2_minus_Ch3.npy,2026-03-16,diet,21.0,,39.2,measured,D,3394116.5051646284,0.2386158412582285,2383302.3765126886,0.3974484955337221,223989.59806794705,0.0961323525574261,86567.88017530004,0.0744886139119341,31690.516531814475,0.0362840218203548,15020.696645971271,0.0174981206892134,256813.75293642737,6.530726745666308,6.377179146047699,5.350227850447623,4.937356782892805,4.500929317924556,4.176690075310298,-0.15354759961860906,-1.1804988952186855,-1.5933699627735027,-2.0297974277417516,-2.3540366703560096,-1.0269512956000764,-1.4398223631548936,-1.8762498281231426,-2.2004890707374005,-0.41287106755481723,-0.8492985325230662,-1.1735377751373242,-0.436427464968249,-0.7606667075825071,-0.324239242614258
4,HF,Cable1,Mouse4_Cable1_HF_2026-03-23_10-13-09_DIFF_Ch2_minus_Ch3.npy,2026-03-23,diet,28.0,,38.8,measured,A,10029444.874208344,0.4987393000773085,1848937.7205661691,0.2065517402376124,294728.01256171224,0.0884027799781444,78546.26813398158,0.0469575775011495,22206.328999723268,0.017753367077058,12790.696304217208,0.0104002226038038,389319.78442686447,7.001276895658502,6.266922282673517,5.469421415533705,4.895125555800942,4.3464767698526146,4.10689418739093,-0.7343546129849851,-1.531855480124797,-2.10615133985756,-2.6548001258058873,-2.8943827082675724,-0.7975008671398119,-1.3717967268725748,-1.9204455128209026,-2.160028095282587,-0.5742958597327629,-1.1229446456810905,-1.3625272281427756,-0.5486487859483278,-0.7882313684100126,-0.23958258246168493
4,HF,Cable1,Mouse4_Cable1_HF_2026-03-29_11-58-50_DIFF_Ch2_minus_Ch3.npy,2026-03-29,diet,34.0,,38.45,interpolated,B,3502347.363959884,0.2546330981278487,1895450.0960297964,0.3074635903036571,263619.3800134223,0.1131762069891524,81726.00324478657,0.0708220829518008,31934.5231101376,0.0368960874359135,18831.76086330788,0.0221231010848384,251244.4515911327,6.544359217352698,6.277712354679526,5.4209773343116,4.912360260558622,4.504260435064784,4.274890930609533,-0.2666468626731716,-1.1233818830410973,-1.6319989567940751,-2.040098782287914,-2.269468286743165,-0.8567350203679256,-1.3653520941209034,-1.7734519196147422,-2.0028214240699933,-0.5086170737529778,-0.9167168992468165,-1.1460864037020677,-0.4080998254938387,-0.6374693299490898,-0.2293695044552511
4,HF,Cable1,Mouse4_Cable1_HF_2026-03-31_10-34-19_DIFF_Ch2_minus_Ch3.npy,2026-03-31,recovery,,1.0,38.17,interpolated,D,956182.4351899344,0.254379441904924,451817.23344123457,0.2812358471838622,56605.52321548511,0.0928782801886467,31010.636582224983,0.1017852391619163,18966.197004535137,0.0830310846918869,13283.299737128682,0.0591160183721925,67757.78502805512,5.9805407615620805,5.65496279197986,4.7528588090147466,4.491510681468219,4.277980257324044,4.123305972593542,-0.32557796958222046,-1.2276819525473333,-1.4890300800938618,-1.702560504238036,-1.8572347889685383,-0.9021039829651127,-1.1634521105116413,-1.3769825346558155,-1.5316568193863178,-0.2613481275465287,-0.4748785516907028,-0.6295528364212051,-0.21353042414417414,-0.36820470887467643,-0.1546742847305022
4,HF,Cable1,Mouse4_Cable1_HF_2026-04-02_11-35-16_DIFF_Ch2_minus_Ch3.npy,2026-04-02,recovery,,3.0,37.9,measured,B,1406843.028503666,0.3319979363740183,505901.7904757144,0.2687186143991491,67455.37097566845,0.096488481069475,27573.72540700072,0.0785337018453979,14475.374809221814,0.0550590688271846,9038.393880847558,0.0349217799102633,78291.52998744891,6.148245642809485,5.7040662164561,4.829016535063957,4.440495446352484,4.1606298176823335,3.9560912633673095,-0.44417942635338475,-1.319229107745528,-1.7077501964570003,-1.9876158251271514,-2.192154379442175,-0.8750496813921432,-1.2635707701036154,-1.5434363987737667,-1.7479749530887903,-0.38852108871147223,-0.6683867173816235,-0.8729252716966471,-0.27986562867015113,-0.4844041829851748,-0.20453855431502369
9,HF,Cable1,Mouse9_Cable1_HF_2026-02-19_10-00-27_DIFF_Ch3_minus_Ch4.npy,2026-02-19,baseline,,,32.8,baseline,D,1026770.7877056572,0.1976068369636048,923356.5575120408,0.4184423955847983,73349.34637672617,0.0868865320147708,26442.546713818065,0.0629473122150634,12420.245388963363,0.0394268168858055,6638.61246783551,0.0214230990985514,91839.36199607293,6.011473504215701,5.965369437816789,4.8653962481555,4.422303280257446,4.094130176357464,3.8220773172396467,-0.04610406639891242,-1.146077256060201,-1.589170223958255,-1.917343327858237,-2.189396186976054,-1.0999731896612885,-1.5430661575593427,-1.8712392614593245,-2.143292120577142,-0.4430929678980541,-0.7712660717980361,-1.043318930915853,-0.3281731038999819,-0.600225963017799,-0.2720528591178171
9,HF,Cable1,Mouse9_Cable1_HF_2026-03-03_12-57-35_DIFF_Ch3_minus_Ch4.npy,2026-03-03,diet,8.0,,36.33,interpolated,D,2017255.0905072696,0.359703707940712,703632.1222189979,0.2783659503224017,84261.5210508687,0.0900851980162945,28774.701299399956,0.061481408635008,13225.61228688962,0.0376912933736859,7338.545374027817,0.021260802551852,104142.7301264336,6.304760820074351,5.847345657652988,4.925629294549156,4.459010824058714,4.121415787071089,3.8656099838071754,-0.45741516242136304,-1.3791315255251948,-1.8457499960156372,-2.183345033003262,-2.4391508362671757,-0.9217163631038318,-1.388334833594274,-1.725929870581899,-1.9817356738458127,-0.46661847049044236,-0.8042135074780675,-1.060019310741981,-0.33759503698762516,-0.5934008402515387,-0.25580580326391356
9,HF,Cable1,Mouse9_Cable1_HF_2026-03-08_11-46-38_DIFF_Ch3_minus_Ch4.npy,2026-03-08,diet,13.0,,34.8,interpolated,B,10842591.936788624,0.3155572038756047,5504599.571483372,0.355663241793511,506738.9991531055,0.0865349840109692,119677.11504507274,0.0409798428500418,35786.137864637436,0.0163831397180571,15644.423417285996,0.007283123303948,636398.5605709489,7.035133113317522,6.740725731987102,5.704784329325657,5.078011111477046,4.553714830701191,4.194359561646135,-0.29440738133041877,-1.330348783991865,-1.9571220018404745,-2.4814182826163305,-2.8407735516713863,-1.0359414026614462,-1.6627146205100558,-2.1870109012859116,-2.5463661703409675,-0.6267732178486095,-1.1510694986244652,-1.510424767679521,-0.5242962807758558,-0.8836515498309117,-0.3593552690550558
9,HF,Cable1,Mouse9_Cable1_HF_2026-03-13_13-13-55_DIFF_Ch3_minus_Ch4.npy,2026-03-13,diet,18.0,,35.65,interpolated,A,3759786.7961926656,0.2962576006119084,1611133.3828615418,0.2840815439206313,238271.66316778437,0.1123818694486109,89583.97819182526,0.0849826396304872,22170.913724928854,0.0279906296814784,10946.199197280726,0.0140457648911828,233079.97323750317,6.5751632183685365,6.207131496373798,5.3770723962632685,4.952230344426995,4.345783591965066,4.039263347103826,-0.36803172199473905,-1.1980908221052677,-1.6229328739415416,-2.2293796264034698,-2.5358998712647107,-0.8300591001105285,-1.2549011519468025,-1.8613479044087307,-2.167868149269972,-0.42484205183627405,-1.0312888042982022,-1.3378090491594432,-0.6064467524619281,-0.9129669973231692,-0.3065202448612411
9,HF,Cable1,Mouse9_Cable1_HF_2026-03-19_13-32-07_DIFF_Ch3_minus_Ch4.npy,2026-03-19,diet,24.0,,35.0,measured,A,1299790.9889324508,0.2468186366209247,655681.670710426,0.2855696496079491,146080.1724742768,0.1702238631244401,38204.055279311106,0.0881918033886107,11706.688999217047,0.0359448390058775,6042.156798544995,0.0188578756622565,95377.82447457276,6.113873521805942,5.816693043327059,5.164591272954342,4.582109464795244,4.068434081007638,3.7811919913542216,-0.2971804784788835,-0.9492822488516,-1.5317640570106987,-2.045439440798304,-2.3326815304517208,-0.6521017703727164,-1.234583578531815,-1.7482589623194207,-2.035501051972837,-0.5824818081590988,-1.0961571919467041,-1.3833992816001206,-0.5136753837876055,-0.8009174734410219,-0.28724208965341647
9,HF,Cable1,Mouse9_Cable1_HF_2026-03-29_13-02-32_DIFF_Ch3_minus_Ch4.npy,2026-03-29,diet,34.0,,33.95,interpolated,A,1670408.8706856011,0.2006708319198304,1001501.630837376,0.2735956540054019,309596.69462510326,0.2289940283590734,66026.30373014678,0.0957628878697772,17758.530508461838,0.0343939511121448,8219.503454132868,0.016171397111631,149500.60751093173,6.2228227876437545,6.000651660831888,5.490796315338564,4.819716985376403,4.249407025717908,3.914845582303594,-0.22217112681186635,-0.7320264723051905,-1.403105802267351,-1.9734157619258466,-2.3079772053401606,-0.5098553454933241,-1.1809346754554848,-1.75124463511398,-2.0858060785282944,-0.6710793299621607,-1.241389289620656,-1.5759507330349702,-0.5703099596584953,-0.9048714030728094,-0.3345614434143141
9,HF,Cable1,Mouse9_Cable1_HF_2026-04-02_11-58-35_DIFF_Ch3_minus_Ch4.npy,2026-04-02,recovery,,3.0,34.0,measured,D,2696829.7437375756,0.3779771945317518,926947.4978107156,0.2914410534436702,114058.15156073874,0.0976314165687794,29127.47314616623,0.0494166798276705,11356.958792045994,0.025716995550575,6668.992097789947,0.0153727529229485,132084.97092417168,6.430853529437962,5.9670551364564535,5.057126329080789,4.464302810536499,4.055262049978998,3.824060202815526,-0.46379839298150843,-1.3737272003571737,-1.9665507189014628,-2.3755914794589645,-2.606793326622436,-0.9099288073756653,-1.5027523259199544,-1.911793086477456,-2.1429949336409275,-0.5928235185442892,-1.0018642791017907,-1.2330661262652622,-0.4090407605575015,-0.640242607720973,-0.2312018471634715
10,HF,Cable1,Mouse10_Cable1_HF_2026-03-05_10-50-49_DIFF_Ch3_minus_Ch4.npy,2026-03-05,diet,10.0,,37.4,measured,B,1416447.5354925506,0.2561468899285645,823083.2052483221,0.344339538586301,101088.48264269633,0.1129648521859711,32377.152141985764,0.0721239232369796,10873.41869607453,0.0321452272724088,5298.18152578558,0.0159272637981017,99412.81972618592,6.1512004931042155,5.915443740137765,5.004701677750689,4.510238646041401,4.03636611146546,3.724126833971868,-0.23575675296645035,-1.1464988153535256,-1.6409618470628144,-2.1148343816387554,-2.427073659132347,-0.9107420623870751,-1.405205094096364,-1.879077628672305,-2.1913169061658966,-0.494463031709289,-0.9683355662852299,-1.2805748437788214,-0.4738725345759409,-0.7861118120695324,-0.3122392774935916
10,HF,Cable1,Mouse10_Cable1_HF_2026-03-10_12-49-22_DIFF_Ch3_minus_Ch4.npy,2026-03-10,diet,15.0,,39.13,interpolated,D,1404960.9431764851,0.245253415205144,814891.3232569705,0.3330026090199733,117306.6859580121,0.1275498588120208,36901.39121778694,0.079889042926821,11741.44274039555,0.0337420879776588,5903.531166937229,0.0172433664714386,102643.99445359294,6.147664251359463,5.911099693578143,5.069322765669844,4.567042739785576,4.069721464517694,3.771111860383945,-0.23656455778131988,-1.0783414856896192,-1.5806215115738869,-2.077942786841769,-2.3765523909755175,-0.8417769279082994,-1.3440569537925668,-1.841378229060449,-2.1399878331941977,-0.5022800258842676,-0.9996013011521495,-1.2982109052858986,-0.497321275267882,-0.795930879401631,-0.298609604133749
10,HF,Cable1,Mouse10_Cable1_HF_2026-03-16_10-44-00_DIFF_Ch3_minus_Ch4.npy,2026-03-16,diet,21.0,,37.6,measured,D,1261723.0791069577,0.2243947388521748,733408.3991995509,0.3022669503591969,163985.21622366662,0.1821816224715231,33614.96286061698,0.0734439631167444,11311.027501725728,0.032966151502677,5422.77189420515,0.0160656490751831,100493.15479050418,6.1009640471326705,5.865345879315789,5.214804696816667,4.526532635762154,4.053502058334891,3.734221336470948,-0.23561816781688127,-0.8861593503160038,-1.574431411370517,-2.04746198879778,-2.3667427106617227,-0.6505411824991226,-1.3388132435536355,-1.8118438209808985,-2.1311245428448413,-0.688272061054513,-1.161302638481776,-1.4805833603457186,-0.47303057742726284,-0.7923112992912056,-0.31928072186394274
10,HF,Cable1,Mouse10_Cable1_HF_2026-03-23_10-51-51_DIFF_Ch3_minus_Ch4.npy,2026-03-23,diet,28.0,,36.5,measured,A,2690126.6099383957,0.2096034228286063,2093810.41886063,0.3737474537065469,256113.80782061073,0.1205120288845828,69546.94570304405,0.0653448595725397,27132.43261540106,0.0340031067042679,14377.96990502599,0.0183191598392764,230940.54994514128,6.4297727204126796,6.320937356535756,5.4084329931449115,4.84227806181274,4.4334887330938395,4.15769757024124,-0.10883536387692332,-1.021339727267768,-1.587494658599939,-1.9962839873188396,-2.2720751501714394,-0.9125043633908446,-1.4786592947230157,-1.8874486234419163,-2.163239786294516,-0.566154931332171,-0.9749442600510716,-1.2507354229036716,-0.40878932871890067,-0.6845804915715005,-0.2757911628525998
10,HF,Cable1,Mouse10_Cable1_HF_2026-03-29_12-39-17_DIFF_Ch3_minus_Ch4.npy,2026-03-29,diet,34.0,,35.4,interpolated,B,1867262.9847017564,0.162079599455355,1293768.0834154922,0.2525884332866146,500683.669715767,0.2670571059744591,88362.48437020375,0.0924015876382374,28653.89614814392,0.039921227066792,15355.240906196032,0.0216942690088065,206620.9732474663,6.2712054881481,6.111856433118038,5.699563426693521,4.946267917850174,4.457183682519685,4.186256634417047,-0.15934905503006241,-0.5716420614545787,-1.3249375702979254,-1.8140218056284152,-2.0849488537310523,-0.4122930064245163,-1.165588515267863,-1.6546727505983527,-1.92559979870099,-0.7532955088433467,-1.2423797441738365,-1.5133067922764738,-0.48908423533048984,-0.7600112834331271,-0.27092704810263724
10,HF,Cable1,Mouse10_Cable1_HF_2026-03-31_11-21-55_DIFF_Ch3_minus_Ch4.npy,2026-03-31,recovery,,1.0,34.87,interpolated,D,1627780.7824571026,0.1743694608844016,1301907.848522711,0.3171191316767495,374625.5338268983,0.2472769741576085,47666.66849942534,0.0614228521010999,12707.04998449149,0.0218777953035154,5714.856710480988,0.0100050815877978,167280.2749682314,6.211595916904729,6.11458024514275,5.573597374806984,4.678214799443797,4.104044738267499,3.7570053457326016,-0.0970156717619793,-0.6379985420977455,-1.5333811174609322,-2.1075511786372303,-2.454590571172128,-0.5409828703357662,-1.436365445698953,-2.010535506875251,-2.3575748994101486,-0.8953825753631867,-1.4695526365394849,-1.8165920290743822,-0.5741700611762982,-0.9212094537111956,-0.34703939253489735
10,HF,Cable1,Mouse10_Cable1_HF_2026-04-02_12-22-42_DIFF_Ch3_minus_Ch4.npy,2026-04-02,recovery,,3.0,34.6,measured,A,1984197.2604136877,0.1775229180495647,1551355.3990361984,0.3165514916564091,361689.9293442653,0.1979702705394157,70119.83981302295,0.0754118105964785,28770.17173033277,0.0413696937053715,19263.067443815893,0.0281640520515223,200321.59267413104,6.297584845666241,6.19071130146236,5.558336416720972,4.845840915288276,4.458942454219604,4.284725445189851,-0.10687354420388073,-0.7392484289452693,-1.4517439303779645,-1.8386423914466377,-2.01285940047639,-0.6323748847413885,-1.3448703861740836,-1.7317688472427568,-1.9059858562725094,-0.7124955014326951,-1.0993939625013684,-1.2736109715311208,-0.38689846106867326,-0.5611154700984257,-0.1742170090297524
14,HF,Cable1,Mouse14_Cable1_HF_2026-03-03_13-37-05_DIFF_Ch2_minus_Ch3.npy,2026-03-03,diet,8.0,,31.33,interpolated,D,694386.0416685382,0.3141248063148255,220425.14874085537,0.2425646969526246,38554.15622383009,0.1122415483138429,16407.240265814562,0.0957614212431119,8143.110043924343,0.0633312629194279,4786.504578765159,0.0378564323635089,39310.68183286684,5.841600982204065,5.343261142522318,4.586071202822218,4.215035537901301,3.9107903037780005,3.680018478695027,-0.49833983968174717,-1.255529779381847,-1.6265654443027653,-1.9308106784260648,-2.1615825035090386,-0.7571899397001,-1.1282256046210182,-1.4324708387443177,-1.6632426638272912,-0.3710356649209182,-0.6752808990442178,-0.9060527241271914,-0.30424523412329957,-0.5350170592062732,-0.23077182508297361
14,HF,Cable1,Mouse14_Cable1_HF_2026-03-08_12-26-39_DIFF_Ch2_minus_Ch3.npy,2026-03-08,diet,13.0,,29.8,interpolated,B,719342.009180647,0.2300854542252671,323899.92538391997,0.2512450192013626,81273.94559296184,0.1668964782337395,22724.045029187713,0.0931768377529793,9644.568104410622,0.0528243414887028,5068.109950348768,0.0282311983410974,54345.63764127302,5.8569354236020565,5.510410847962769,4.909951343887896,4.3564856411891135,3.9842827841757593,3.7048460281355915,-0.3465245756392879,-0.9469840797141601,-1.500449782412943,-1.872652639426297,-2.152089395466465,-0.6004595040748723,-1.1539252067736552,-1.5261280637870092,-1.8055648198271772,-0.5534657026987829,-0.9256685597121369,-1.205105315752305,-0.372202857013354,-0.6516396130535221,-0.27943675604016815
14,HF,Cable1,Mouse14_Cable1_HF_2026-03-13_13-50-04_DIFF_Ch2_minus_Ch3.npy,2026-03-13,diet,18.0,,29.73,interpolated,B,1530513.9288270478,0.2934701803510846,711829.7182333928,0.3118207493767389,86204.34685456198,0.1005990060931404,32748.416865493393,0.0775125522087652,10419.462711260652,0.0328639525821208,5349.201217451119,0.0171515379537118,93504.65349519296,6.184837286357529,5.85237611543989,4.935529165677991,4.515190310031653,4.017845324764771,3.7282889347776234,-0.3324611709176388,-1.2493081206795378,-1.6696469763258752,-2.1669919615927573,-2.4565483515799054,-0.9168469497618988,-1.3371858054082362,-1.8345307906751187,-2.1240871806622663,-0.42033885564633744,-0.9176838409132198,-1.2072402309003676,-0.49734498526688237,-0.78690137525403,-0.2895563899871477
14,HF,Cable1,Mouse14_Cable1_HF_2026-03-19_14-09-18_DIFF_Ch2_minus_Ch3.npy,2026-03-19,diet,24.0,,27.4,measured,D,320178.2074945661,0.419761338601768,56703.91452077091,0.1862062089725641,10949.792720223784,0.0960032269591218,4993.912909562991,0.0877677261930644,2543.992143868864,0.059591294678482,1767.474019829907,0.0420829374052781,13754.723763358214,5.5053917689107665,4.753613041187221,4.039405898051474,3.6984409642816445,3.4055157658287074,3.247353038804193,-0.7517787277235454,-1.465985870859292,-1.8069508046291216,-2.0998760030820587,-2.258038730106573,-0.7142071431357467,-1.0551720769055764,-1.3480972753585134,-1.5062600023830277,-0.3409649337698296,-0.6338901322227668,-0.792052859247281,-0.29292519845293713,-0.4510879254774514,-0.15816272702451423
14,HF,Cable1,Mouse14_Cable1_HF_2026-03-26_11-43-11_DIFF_Ch2_minus_Ch3.npy,2026-03-26,diet,31.0,,26.8,measured,A,321247.08771806344,0.3600288477799703,67153.38210628435,0.1854543720461098,15694.94789960889,0.1164040639522543,6844.371784914215,0.1015073633313251,3341.2244628640424,0.0661004582176122,2425.2591664576044,0.0487807899910085,15867.833201146655,5.506839199238315,4.827067890319818,4.19575987836993,3.835333592299698,3.5239056524440957,3.3847581547107986,-0.6797713089184971,-1.3110793208683844,-1.671505606938617,-1.9829335467942193,-2.1220810445275164,-0.6313080119498874,-0.9917342980201198,-1.303162237875722,-1.4423097356090193,-0.36042628607023247,-0.6718542259258347,-0.811001723659132,-0.3114279398556022,-0.45057543758889945,-0.13914749773329727
14,HF,Cable1,Mouse14_Cable1_HF_2026-03-29_13-48-59_DIFF_Ch2_minus_Ch3.npy,2026-03-29,diet,34.0,,26.65,interpolated,D,755422.9782292558,0.2085621364839082,287159.19764995377,0.1802138424068436,95236.97479558988,0.1620786702821215,53905.95794579195,0.183952035296319,20044.658767023087,0.0901863751191232,5497.870773353678,0.0253401157345955,64432.21228713761,5.87819019093153,5.458122731202765,4.978805591579035,4.731636768154902,4.301998667378243,3.7401945275993045,-0.4200674597287647,-0.8993845993524957,-1.146553422776628,-1.5761915235532873,-2.1379956633322257,-0.47931713962373096,-0.7264859630478633,-1.1561240638245227,-1.717928203603461,-0.24716882342413235,-0.6768069242007917,-1.23861106397973,-0.42963810077665937,-0.9914422405555978,-0.5618041397789384
14,HF,Cable1,Mouse14_Cable1_HF_2026-03-31_11-46-25_DIFF_Ch2_minus_Ch3.npy,2026-03-31,recovery,,1.0,26.87,interpolated,A,1076317.4447942304,0.2238310272255253,387349.2836572474,0.1847699519919912,112856.29056250949,0.1440358236643591,54772.09022039603,0.1403173654819533,27866.998156034155,0.0951030333866304,20526.780410515847,0.0711807317352111,86063.37389767052,6.03194037931349,5.5881027571428294,5.0525257714815295,4.738559314853607,4.445090188860988,4.312320836384827,-0.4438376221706602,-0.9794146078319602,-1.2933810644598829,-1.5868501904525025,-1.719619542928663,-0.5355769856613,-0.8495434422892227,-1.1430125682818424,-1.2757819207580028,-0.3139664566279227,-0.6074355826205423,-0.7402049350967028,-0.29346912599261965,-0.42623847846878005,-0.1327693524761604
14,HF,Cable1,Mouse14_Cable1_HF_2026-04-02_12-46-08_DIFF_Ch2_minus_Ch3.npy,2026-04-02,recovery,,3.0,27.4,measured,D,299349.55028927734,0.4253332371833421,53233.1998666133,0.1906754361242022,10180.35569462397,0.0973808729570507,4526.044201311808,0.0867416249483354,2155.5617511790433,0.055065903790129,1260.2075244884204,0.0327227979265465,12683.446930071848,5.47617861004465,4.72618257255346,4.007762952216236,3.6557187909558895,3.333560468763635,3.1004420683865863,-0.74999603749119,-1.4684156578284135,-1.8204598190887606,-2.142618141281015,-2.3757365416580636,-0.7184196203372235,-1.0704637815975706,-1.3926221037898252,-1.6257405041668735,-0.3520441612603471,-0.6742024834526017,-0.9073208838296501,-0.3221583221922546,-0.555276722569303,-0.23311840037704842
17,HF,Cable1,Mouse17_Cable1_HF_2026-02-19_10-59-12_DIFF_Ch2_minus_Ch3.npy,2026-02-19,baseline,,,31.6,baseline,D,7187449.547560433,0.3355539608759291,3533371.3606891828,0.3653131148957827,270716.9181292009,0.0740535825401449,58360.945990240565,0.0320371613960773,21321.553633273088,0.0157126975819207,9959.12230153114,0.0074631603135044,398153.1279111239,6.856574809169964,6.548189284596599,5.432515397331519,4.766122322889195,4.328818847154438,3.998221065692975,-0.30838552457336527,-1.4240594118384449,-2.0904524862807694,-2.5277559620155263,-2.858353743476989,-1.1156738872650795,-1.7820669617074043,-2.2193704374421612,-2.549968218903624,-0.6663930744423245,-1.1036965501770815,-1.4342943316385441,-0.4373034757347568,-0.7679012571962196,-0.3305977814614628
