frequency_Hz,CTRL_mean,CTRL_sem,HF_mean,HF_sem
16.4794921875,0.011391182339807219,0.0008777965905902566,0.013586177829083843,0.0011064002416756656
17.08984375,0.011082745173152674,0.0008314849332554515,0.01343228199291148,0.0012542758203833403
17.7001953125,0.010778922595132336,0.0008377750669311497,0.013204989204591433,0.001443974296928415
18.310546875,0.010390643586474154,0.0008629767322861939,0.012999342995298643,0.0016468317763165177
18.9208984375,0.009954935392903128,0.0009035589038198116,0.012707848539944075,0.0017919929511251455
19.53125,0.009511554183215655,0.0009728217777073366,0.012440232714682807,0.0019500775829087713
20.1416015625,0.009111323530840126,0.0010084905938364055,0.01217272276404602,0.002028500183808459
20.751953125,0.008770918871625363,0.001023740418874033,0.01179289647213655,0.002001523387333971
21.3623046875,0.008415456692727457,0.001033834122804008,0.011409149173020246,0.0019417687260431618
21.97265625,0.008083979027205849,0.0010441836904154502,0.010871530279243622,0.0018053588685727799
22.5830078125,0.007708565735923215,0.0010330962251585156,0.010316325842619241,0.001656302525759427
23.193359375,0.007341707003787359,0.0010006551236242268,0.009653417954080479,0.0014806741267740613
23.8037109375,0.006916591032667872,0.0009331237427456007,0.008970680616505241,0.0013078068252075229
24.4140625,0.006489454469086133,0.0008465970936772111,0.008235346788761613,0.0011266818390967821
25.0244140625,0.00605699071010917,0.0007448451406063245,0.007602068645586088,0.000999237848051299
25.634765625,0.005674747094976095,0.0006829338554061866,0.006958217625666459,0.0008664720600090284
26.2451171875,0.005331368353374711,0.0006079248929874499,0.006346407553055332,0.0007400571372240513
26.85546875,0.0050546273036733485,0.0005569997382552195,0.005826231814034409,0.0006502535891959364
27.4658203125,0.004813117269305032,0.0005168065480302588,0.005413875425766801,0.0005979506408647866
28.076171875,0.004590154499645796,0.00048574286925202084,0.005023516253259258,0.0005412846539817457
28.6865234375,0.004389863781805488,0.00045602124679747295,0.00468382953417904,0.0004986551445431328
29.296875,0.004214543061141345,0.0004338315792297359,0.0044277762908180515,0.000465856058774728
29.9072265625,0.004062057389262788,0.00041688287239573495,0.004195945146057214,0.00043354013640241454
30.517578125,0.003909414637991126,0.0004017411985419752,0.003999947607269809,0.0004051227191124254
31.1279296875,0.003774227839995139,0.0003854878361156068,0.0038408451034796613,0.0003882212076875033
31.73828125,0.003641761835080974,0.0003671923181189992,0.0036947894107837013,0.0003745284258850458
32.3486328125,0.0035401770597164356,0.0003512699773451574,0.003551985008297423,0.0003601282086368721
32.958984375,0.0034437642503314532,0.00034170139226106025,0.0034156626275277297,0.0003483001877460145
33.5693359375,0.0033511634547440613,0.0003384762301119155,0.0032986202816990516,0.0003344031540243851
34.1796875,0.003286288699353531,0.0003355159551716716,0.003188712830480057,0.00032267801439932875
34.7900390625,0.0032268335488780677,0.0003309483151511896,0.0030861071755761134,0.00030654040898880095
35.400390625,0.0031612342098341576,0.00032307825206078134,0.0030190000325259953,0.00030067841062899996
36.0107421875,0.0030858409408588156,0.00031680812333734323,0.0029503439617309833,0.00028956177329234626
36.62109375,0.0029996631316032258,0.0003039747322454098,0.002883743479632589,0.00028297461374385247
37.2314453125,0.002909722542833162,0.00029077617696824065,0.0028248424501257697,0.00027679021993084026
37.841796875,0.002829005590678086,0.000280555718992836,0.0027702204532054587,0.000272367611905752
38.4521484375,0.0027694745296965254,0.0002739634789562134,0.0027181420720542014,0.00026685825296534705
39.0625,0.0027326240632736883,0.0002740710107733897,0.002654301530945793,0.0002586888879194603
39.6728515625,0.0027011871129837568,0.00027082055882202545,0.002602536110357012,0.0002534382048960834
40.283203125,0.0026692199596015554,0.0002684336955642881,0.002553046182723803,0.00025013835571018305
40.8935546875,0.002633018810586774,0.00026672483872941267,0.002504213851034435,0.0002472902312912313
41.50390625,0.002581809018194395,0.000264369010871368,0.0024619240489954725,0.0002428263606628177
42.1142578125,0.002545235267157321,0.0002628942343147635,0.002427434763872873,0.00023964934225620055
