mouse,group,differential_file,beta_episode_rate,beta_mean_duration_sec,beta_mean_amplitude,beta_fraction_of_time,beta_n_episodes,beta_threshold,low_gamma_episode_rate,low_gamma_mean_duration_sec,low_gamma_mean_amplitude,low_gamma_fraction_of_time,low_gamma_n_episodes,low_gamma_threshold,high_gamma_episode_rate,high_gamma_mean_duration_sec,high_gamma_mean_amplitude,high_gamma_fraction_of_time,high_gamma_n_episodes,high_gamma_threshold
1,HF,Mouse1_Cable1_HF_2026-03-03_12-16-25_DIFF_Ch2_minus_Ch3.npy,7.457755955708664,0.16633244444444442,311.6210882195276,0.020674446303052266,225,254.87463883606011,4.839254975704288,0.13907945205479452,220.01054098175476,0.011217348839573173,146,207.68187911810477,5.137565213932635,0.13783741935483868,130.39220267480164,0.011802478847594404,155,135.82249288192548
1,HF,Mouse1_Cable1_HF_2026-03-08_11-08-40_DIFF_Ch2_minus_Ch3.npy,5.777373325377749,0.1560135593220339,319.321953256499,0.015022476267072628,177,268.6806869025782,3.8842227441805206,0.14067899159663866,231.73509021716018,0.00910714231313407,119,221.60016036815014,3.427255362512224,0.13682285714285716,135.17889873404792,0.007815447847618352,105,144.81827075888248
1,HF,Mouse1_Cable1_HF_2026-03-13_12-37-21_DIFF_Ch2_minus_Ch3.npy,9.463605488097034,0.21761398601398602,435.38178455787664,0.03432354853881049,286,317.4610734221482,7.0811593512334445,0.1918392523364486,288.83584181910027,0.022640738593597925,214,242.13417272201403,2.944968141400825,0.13625168539325844,198.16574858651757,0.006687614544921904,89,150.27420527376427
1,HF,Mouse1_Cable1_HF_2026-03-19_12-55-20_DIFF_Ch2_minus_Ch3.npy,9.151196262876097,0.1727595667870036,180.4404255291105,0.026349278365955346,277,141.34559319079716,4.294785249725244,0.14275692307692306,137.16656075834638,0.010218505458782175,130,120.96816618639482,4.49300610740487,0.14193529411764705,77.15922515851211,0.01062860238878158,136,79.21713471402254
1,HF,Mouse1_Cable1_HF_2026-03-26_11-06-11_DIFF_Ch2_minus_Ch3.npy,6.005639393843924,0.18337923497267758,263.3727997225406,0.0183551592927479,183,176.06112217294069,4.561660523192926,0.1574618705035971,179.40287724842216,0.01197145997640626,139,130.4523575665861,3.0848639509362235,0.14435744680851062,121.37839306450118,0.007422051395146131,94,94.22764778400526
1,HF,Mouse1_Cable1_HF_2026-03-31_10-10-35_DIFF_Ch2_minus_Ch3.npy,6.519735965181712,0.1622222222222222,204.93653358409637,0.017627434276232038,135,151.86539223644874,5.553849155525162,0.15241043478260874,156.5820422214326,0.014107742741843569,115,112.67796757494224,2.5113057051070298,0.13732307692307694,97.27199578167765,0.005747670441996243,52,79.63817735246973
1,HF,Mouse1_Cable1_HF_2026-04-02_11-07-38_DIFF_Ch2_minus_Ch3.npy,5.734716897776302,0.17550085470085472,198.04618748668815,0.016774128617119584,117,144.89241634952094,4.3132913419172185,0.1507909090909091,136.50259760993788,0.01084008537702741,88,112.10950654830049,2.646792414358293,0.1365037037037037,91.72942554013733,0.006021616124912917,54,82.40993018717676
4,HF,Mouse4_Cable1_HF_2026-03-05_10-11-36_DIFF_Ch2_minus_Ch3.npy,3.12064548227916,0.1321531914893617,166.12740464847911,0.006873387666500822,94,139.14219256676625,2.456678358389977,0.128572972972973,135.59681784634955,0.005264374002942702,74,136.52110748100068,2.456678358389977,0.1252972972972973,92.75811627959997,0.005130252643917087,74,100.00597231966502
4,HF,Mouse4_Cable1_HF_2026-03-10_11-57-39_DIFF_Ch2_minus_Ch3.npy,2.8159753556314926,0.13429767441860466,166.47949808982668,0.0063029823580235435,86,139.17500574604864,2.9142070540837537,0.14927640449438204,132.1554587500161,0.007250372516429797,89,133.12604897233933,2.5212802602747084,0.12329350649350648,86.52280539211746,0.005180958069035491,77,97.53504236643712
4,HF,Mouse4_Cable1_HF_2026-03-16_10-06-17_DIFF_Ch2_minus_Ch3.npy,6.270878303811687,0.17308481675392673,224.31097141247287,0.018089897035023676,191,165.73134479983216,3.644332417398415,0.13212972972972975,180.92648232649285,0.008025410955935753,111,140.23805635881962,2.3967231213521107,0.12623561643835615,142.74417930856762,0.005042530344265747,73,97.40161300302009
4,HF,Mouse4_Cable1_HF_2026-03-23_10-13-09_DIFF_Ch2_minus_Ch3.npy,3.4091375477775734,0.26703689320388346,204.04180868659537,0.015172758321053819,103,83.95979128367618,3.7401217757171437,0.1883256637168141,163.29883305080784,0.011739348596560676,113,88.35924215902361,3.7732201985111007,0.16380350877192978,105.72322879770013,0.010301111798087265,114,74.56885667976893
4,HF,Mouse4_Cable1_HF_2026-03-29_11-58-50_DIFF_Ch2_minus_Ch3.npy,7.662195032733157,0.2848169491525424,222.7393269338983,0.036372050217247036,236,89.31235833143208,5.876513986969074,0.19252596685082873,202.13876975419473,0.01885635895089399,181,91.019284623756,5.58431163402586,0.15587441860465115,135.20096534121873,0.014507522154349507,172,79.12596299689272
4,HF,Mouse4_Cable1_HF_2026-03-31_10-34-19_DIFF_Ch2_minus_Ch3.npy,3.259029619877162,0.14571940298507466,105.52472092514313,0.00791506417531958,67,86.94148563960502,2.6266805891547276,0.12537777777777778,88.17413869700778,0.005488789586670731,54,91.6602155711364,2.9671762210821924,0.1276983606557377,74.52284731747314,0.006315058986814712,61,82.25970660743377
4,HF,Mouse4_Cable1_HF_2026-04-02_11-35-16_DIFF_Ch2_minus_Ch3.npy,6.964668876919976,0.3399375886524822,122.926398943328,0.03945921239638615,141,83.55333805174325,3.5564266605548815,0.18834444444444445,90.53765286108496,0.011163886726493667,72,83.86423225003576,2.667319995416161,0.1286074074074074,69.63793541951695,0.005717285155606838,54,71.52505436236567
9,HF,Mouse9_Cable1_HF_2026-02-19_10-00-27_DIFF_Ch3_minus_Ch4.npy,3.9488529522376834,0.14257478991596642,120.57113039097187,0.009383448001238855,119,99.09007558620257,2.2896710395327746,0.12895072463768115,91.12038305448988,0.004920912328827733,69,84.20588989650237,2.4224055925491674,0.12597260273972602,62.567823595854286,0.005085945623078114,73,66.2754661917301
9,HF,Mouse9_Cable1_HF_2026-03-03_12-57-35_DIFF_Ch3_minus_Ch4.npy,8.621106688247911,0.21595366795366797,137.16039666950707,0.031029326852450592,259,92.6651320111889,4.227338028600327,0.15552125984251963,104.17073479508974,0.010957348933135274,127,83.76734251122689,2.596317844337209,0.1472205128205128,81.33271070701569,0.006370520741472871,78,67.29931166056528
9,HF,Mouse9_Cable1_HF_2026-03-08_11-46-38_DIFF_Ch3_minus_Ch4.npy,12.73503284507949,0.31776710182767626,247.92715336520612,0.06744624131435292,383,115.12375993506011,8.944448656204655,0.24099033457249072,210.2097573954569,0.03592542790375374,269,90.06318667914094,6.78315065377602,0.22627450980392155,155.2951635668158,0.02558090148515532,204,68.8364997344568
9,HF,Mouse9_Cable1_HF_2026-03-13_13-13-55_DIFF_Ch3_minus_Ch4.npy,5.637479103963907,0.18464561403508772,196.80876805950712,0.01734892984602319,171,131.3460914496713,4.384705969749705,0.1832,145.79254159737349,0.013387968894302433,133,116.34102731637692,3.626448546409531,0.1525236363636364,101.46524882078573,0.009218651989733415,110,84.55560343304063
9,HF,Mouse9_Cable1_HF_2026-03-19_13-32-07_DIFF_Ch3_minus_Ch4.npy,15.663665560996156,0.2638436974789916,167.9787515587657,0.06887932396145949,476,120.89433158826611,9.08229347654399,0.22267246376811595,112.39722962549094,0.03370627775145229,276,96.94004623990746,2.76417627546991,0.13798095238095237,65.96813188665817,0.006356727917302866,84,63.560519652568104
9,HF,Mouse9_Cable1_HF_2026-03-29_13-02-32_DIFF_Ch3_minus_Ch4.npy,10.689901144809227,0.5385888888888889,223.76586544016394,0.09595769966524773,216,133.14335340999926,11.630216523287817,0.2815217021276596,144.6688717238021,0.05456930586248696,235,116.24315303630203,5.245970006248973,0.14810566037735848,85.46652761579696,0.012949297534921994,106,73.97638314140104
9,HF,Mouse9_Cable1_HF_2026-04-02_11-58-35_DIFF_Ch3_minus_Ch4.npy,11.998908646981155,0.3070539419087137,150.81487325486466,0.06140520331096856,241,102.18986073603799,6.273288338255708,0.18623492063492061,107.57394337919831,0.01947175592991708,126,83.5614541645682,2.5391881369130247,0.12884705882352943,81.5622403426444,0.005452782054014008,51,60.10714177159403
10,HF,Mouse10_Cable1_HF_2026-03-05_10-50-49_DIFF_Ch3_minus_Ch4.npy,9.388273791699307,0.2371731448763251,146.33126991189823,0.03711077366895509,283,109.22996924658372,6.004514333206977,0.18632044198895029,99.64985553146819,0.018646062741535182,181,93.55540338683312,2.5544066500383273,0.12915324675324677,57.22771228174565,0.005498498539675575,77,62.29790109867947
10,HF,Mouse10_Cable1_HF_2026-03-10_12-49-22_DIFF_Ch3_minus_Ch4.npy,11.444311846251955,0.2707976878612717,158.92673372167917,0.05165155311880651,346,112.07262911371255,7.640566579434108,0.23947012987012986,107.40016186795921,0.030494791184307667,231,98.45400709786733,2.1168669310986274,0.132475,61.73753337738094,0.004673865778288178,64,64.550740493788
10,HF,Mouse10_Cable1_HF_2026-03-16_10-44-00_DIFF_Ch3_minus_Ch4.npy,13.294031795443873,0.3204875621890548,181.52830344258464,0.07100953069642649,402,123.90624164426669,7.0438526677351865,0.18497276995305167,107.90562044624386,0.021715348984869497,213,92.92457546860689,2.480229812582812,0.13197866666666666,63.69295507587184,0.005455623728193268,75,63.12497397486787
10,HF,Mouse10_Cable1_HF_2026-03-23_10-51-51_DIFF_Ch3_minus_Ch4.npy,10.734077246558305,0.22221204819277113,205.74949368295736,0.03975402150695236,332,143.32012231198343,3.815123840644217,0.15286101694915252,150.37848097538514,0.009719728501130526,118,111.7283369988861,2.554193079753332,0.14677468354430379,107.61734901478573,0.0062481813498641,79,81.67267590550443
10,HF,Mouse10_Cable1_HF_2026-03-29_12-39-17_DIFF_Ch3_minus_Ch4.npy,16.189467483552086,0.26927951807228917,324.3145072059336,0.07265820003029837,332,239.4701890145726,8.679895217085155,0.24787865168539325,150.51735327686902,0.03585934538635937,178,139.3220077551089,2.974570832821317,0.14354098360655734,80.65761013179068,0.007116213719175806,61,76.14049974727695
10,HF,Mouse10_Cable1_HF_2026-03-31_11-21-55_DIFF_Ch3_minus_Ch4.npy,16.226985624165366,0.2588471299093656,278.77290100193426,0.07000514426492899,331,214.3723351009004,7.647763617431411,0.16203589743589744,118.94322146606562,0.020653537352135067,156,113.14448201411551,2.3531580361327418,0.12928333333333333,63.825913917536376,0.005070401912856021,48,67.21055739397217
10,HF,Mouse10_Cable1_HF_2026-04-02_12-22-42_DIFF_Ch3_minus_Ch4.npy,11.765941521276412,0.22484745762711866,281.1903702302954,0.044092367294139234,236,212.66132382953833,5.284702547691948,0.1577433962264151,142.98451526520913,0.013893782131988604,106,135.56149379315374,9.173445931842627,0.13984347826086957,94.69954825782683,0.02138077644578161,184,97.46151351253621
14,HF,Mouse14_Cable1_HF_2026-03-03_13-37-05_DIFF_Ch2_minus_Ch3.npy,3.1980910949597643,0.14730833333333335,89.47093164620014,0.007851757817444965,96,72.35670945072927,2.0654338321615144,0.12598709677419354,65.23691701415902,0.004336966868220436,62,66.98587989380526,1.7322993431032057,0.12743076923076924,46.98684059744772,0.003679137297159962,52,54.33474937465285
14,HF,Mouse14_Cable1_HF_2026-03-08_12-26-39_DIFF_Ch2_minus_Ch3.npy,5.648145769117977,0.186,111.23492237786456,0.017509251884265727,170,71.6934742459529,2.790848497681824,0.14455238095238096,101.74557810702245,0.006723729920288051,84,66.30301252918191,3.0898679795763053,0.13219784946236554,68.39170048211939,0.006807898367043534,93,51.702881480164464
14,HF,Mouse14_Cable1_HF_2026-03-13_13-50-04_DIFF_Ch2_minus_Ch3.npy,4.005603872922383,0.21547107438016527,124.53439650452714,0.014384862833998948,121,72.19854649024946,2.946270617273488,0.19046292134831458,106.02634142262137,0.009352588480810178,89,67.65456453646675,3.2111039311857117,0.16143505154639176,65.46619999476502,0.008639745477529777,97,50.891026215390454
14,HF,Mouse14_Cable1_HF_2026-03-19_14-09-18_DIFF_Ch2_minus_Ch3.npy,2.871474109412843,0.13749213483146067,46.797088112273606,0.006580085090273984,89,38.36981778704161,2.290726536722605,0.13248450704225354,36.1565967061911,0.005058096266438382,71,36.83508707214338,2.71015533922111,0.1330952380952381,27.401215522842488,0.006011812835811907,84,30.33346499351648
14,HF,Mouse14_Cable1_HF_2026-03-26_11-43-11_DIFF_Ch2_minus_Ch3.npy,2.746883004847311,0.15065060240963857,58.09126639820154,0.006896992990484092,83,42.96422957471175,2.4159332452271527,0.1321095890410959,48.30442618168124,0.005319465802961339,73,40.603271950955715,3.210212668315532,0.13096907216494846,33.4751349376629,0.0070073095770241435,97,33.8643723444987
14,HF,Mouse14_Cable1_HF_2026-03-29_13-48-59_DIFF_Ch2_minus_Ch3.npy,7.1387173387383305,0.22945753424657533,79.84198903671964,0.027300541303836197,146,55.90662470211351,3.6671493178450327,0.1778026666666667,62.799141392038266,0.010867148796294909,75,51.81177721090744,2.102498942231152,0.1607813953488372,52.62649638601453,0.005634045227522982,43,42.223250274351045
14,HF,Mouse14_Cable1_HF_2026-03-31_11-46-25_DIFF_Ch2_minus_Ch3.npy,3.5418894012239197,0.14064444444444446,145.79363432974424,0.008302451118646735,72,123.85225705887325,5.017676651733886,0.15944313725490195,121.26932004625016,0.013333901784718716,102,122.02360411033385,8.067636969454483,0.13874634146341466,92.04011713672458,0.01865591856277999,164,98.98255302637281
14,HF,Mouse14_Cable1_HF_2026-04-02_12-46-08_DIFF_Ch2_minus_Ch3.npy,2.3735740794084856,0.13792653061224489,43.40221794839356,0.005456313965399425,49,37.30254905526806,1.8891712060598151,0.12941538461538463,33.32758533496154,0.004074796970609017,39,35.230776643931776,1.743850344055214,0.1265111111111111,24.13903817054557,0.003676940743965309,36,27.982230672860606
17,HF,Mouse17_Cable1_HF_2026-02-19_10-59-12_DIFF_Ch2_minus_Ch3.npy,5.428695889062461,0.23534545454545455,156.62633411626956,0.02129364836000742,165,99.34742661162625,4.145549588011334,0.19645079365079368,142.097087204173,0.013573275111392454,126,89.83381177608302,3.8823400903598206,0.1778915254237288,101.05978402308901,0.01151059001479676,118,70.62000377066457
17,HF,Mouse17_Cable1_HF_2026-03-05_11-29-30_DIFF_Ch2_minus_Ch3.npy,4.373697554837994,0.17138181818181816,127.79481053594056,0.012492870652091799,132,91.91317560358127,5.665926377858311,0.14428070175438598,113.4420621075442,0.013624730564768055,171,94.29101562819635,6.626814477027264,0.14466800000000002,81.80444923549585,0.015978133279376337,200,76.40648561505341
17,HF,Mouse17_Cable1_HF_2026-03-10_13-26-40_DIFF_Ch2_minus_Ch3.npy,5.490906925819832,0.164544578313253,114.0660137788825,0.015058316077772412,166,83.77912462975094,4.895507379646597,0.1366,100.629378525707,0.011145438467662087,148,83.44621329895675,4.068563565517104,0.1423869918699187,72.00170910525937,0.009655175455425524,123,68.15173956652507
17,HF,Mouse17_Cable1_HF_2026-03-16_11-21-18_DIFF_Ch2_minus_Ch3.npy,7.495588879110965,0.21657699115044246,114.64039747031882,0.027056201438976177,226,84.0067856342259,4.610118823877983,0.14113381294964025,90.57538192741933,0.010844060796080184,139,79.17161990443387,2.752804765337213,0.13533493975903618,66.78432671263216,0.006209177784754989,83,60.37513887550949
17,HF,Mouse17_Cable1_HF_2026-03-23_11-29-16_DIFF_Ch2_minus_Ch3.npy,13.69282644397079,0.2629588516746411,194.44094836606357,0.060010831964778646,418,105.09683652268802,6.092980187987002,0.19956129032258066,201.1365207948916,0.020265383137076768,186,90.02870026438273,4.4878402459904265,0.18163503649635038,157.96822917996508,0.01358581711450435,137,64.56704997833174
17,HF,Mouse17_Cable1_HF_2026-03-29_13-25-51_DIFF_Ch2_minus_Ch3.npy,8.78238050535199,0.5256314606741573,236.34670625549037,0.07693825822040683,178,132.8399991231631,8.634362856385382,0.3882514285714285,162.35462499503583,0.05587172856326176,175,110.62329141069657,8.239649125807764,0.21874011976047902,102.35252591629873,0.03003903060939195,167,75.61433541747266
17,HF,Mouse17_Cable1_HF_2026-03-31_12-09-43_DIFF_Ch2_minus_Ch3.npy,15.68176598237337,0.3227224615384615,267.1907240221098,0.08434763531836076,325,113.98883210146808,10.470594517461604,0.273341935483871,255.5710782126881,0.04770087618449606,217,91.92419127498131,7.768505609729577,0.2501614906832298,191.82248079335236,0.03238968239518308,161,64.92418149083146
17,HF,Mouse17_Cable1_HF_2026-04-02_13-13-00_DIFF_Ch2_minus_Ch3.npy,21.420889160731882,0.3375257540603248,346.8896182931265,0.12050169611031111,431,210.9755281743624,17.246052294139126,0.2179919308357349,213.71152386623177,0.06265833731489072,347,138.79668162774215,8.349673733185513,0.19226190476190474,174.36850656272196,0.026755402934711514,168,83.23809865490702
21,HF,Mouse21_Cable1_HF_2026-03-03_14-13-44_DIFF_Ch2_minus_Ch3.npy,5.911745239668977,0.15905698324022347,224.81180821044563,0.01567173939177499,179,191.99669128623782,2.642120777505688,0.13056,122.5728893059146,0.0057492548118523775,80,125.18615257368972,2.873306345537436,0.13846436781609195,86.73604622000197,0.006630842444613442,87,90.38250991547253
21,HF,Mouse21_Cable1_HF_2026-03-08_13-00-59_DIFF_Ch2_minus_Ch3.npy,9.645660707938644,0.23738082191780824,564.9112470518962,0.038161581113179716,292,431.78625098598565,9.084098269462764,0.22089018181818182,345.6037005455371,0.03344313530659768,275,327.548516769225,3.3693746308552797,0.13613333333333333,216.36882010637808,0.007644736662451645,102,208.27619136598517
21,HF,Mouse21_Cable1_HF_2026-03-19_14-50-19_DIFF_Ch2_minus_Ch3.npy,9.961416334692998,0.36120664451827245,144.97386007919232,0.05996882948173277,301,99.26973358559577,6.122465189097025,0.2984172972972973,113.95631853676964,0.030450825242118677,185,85.94215474920014,4.103706397016385,0.17753548387096774,67.39460531529541,0.012142558347644826,124,54.77648250572928
21,HF,Mouse21_Cable1_HF_2026-03-26_12-24-10_DIFF_Ch2_minus_Ch3.npy,11.52587819788092,0.5375291666666667,181.85141943665357,0.10325826171347387,384,94.29214550680521,12.636444586739238,0.22670783847981,125.82286427235111,0.0477463506388258,421,82.9498545615923,8.044102492271058,0.1704268656716418,83.02091489121958,0.022848852914986645,268,54.36483429381986
21,HF,Mouse21_Cable1_HF_2026-03-31_12-34-40_DIFF_Ch2_minus_Ch3.npy,8.265979141064427,0.6771976878612718,359.95126547301095,0.0932950327039722,173,210.90214686069007,13.139562218455016,0.35664290909090907,310.06998789732705,0.07810219489617994,275,261.2549914011821,7.023693258592317,0.18370612244897958,136.37330733576215,0.021504924230117215,147,96.6117922595547
21,HF,Mouse21_Cable1_HF_2026-04-02_13-36-07_DIFF_Ch2_minus_Ch3.npy,15.379893286693118,0.3099277419354839,553.5456441692985,0.07944425995922509,310,365.1538204664448,13.048103014194483,0.2594403041825095,378.17920956383443,0.0564200635834556,263,292.6047358992834,6.1023447556879145,0.18739512195121952,237.25102876789876,0.019059160661342025,123,157.8293546201802
22,HF,Mouse22_Cable1_HF_2026-02-19_12-28-09_DIFF_Ch1_minus_Ch4.npy,7.21598221981981,0.17263636363636364,249.28036555966543,0.020762348841572454,220,198.23808812166152,3.4439915140049093,0.1468342857142857,142.2678602280617,0.008428267232749538,105,132.25580839060575,4.919987877149871,0.149024,98.59508009530519,0.012219937890073038,150,95.44937114914819
22,HF,Mouse22_Cable1_HF_2026-03-05_12-08-47_DIFF_Ch1_minus_Ch4.npy,9.011943300682002,0.4538139194139194,427.2323738738509,0.06816242184697523,273,291.0378240643649,8.61581392482785,0.3222436781609196,250.37225707157043,0.04627319282477657,261,206.96231655046378,6.272048451024104,0.20752421052631578,160.266826862056,0.02169336505302632,190,126.5114106101739
22,HF,Mouse22_Cable1_HF_2026-03-10_14-11-08_DIFF_Ch1_minus_Ch4.npy,6.1834500817374805,0.16844166666666668,268.7301111096296,0.017359177291966624,192,215.8280106166872,2.5442320648815673,0.16672405063291137,233.39103292869632,0.007069744593453186,79,145.9935071621536,3.1883414483958883,0.1468040404040404,188.40349946387337,0.007801023446869779,99,117.23826479587106
22,HF,Mouse22_Cable1_HF_2026-03-27_10-00-03_DIFF_Ch1_minus_Ch4.npy,6.8752614536045735,0.16102910798122066,335.6436524254076,0.018451953650193583,213,283.63671999829336,3.711995620490732,0.13469913043478263,166.002583690237,0.008333376370963716,115,164.45816918841922,3.0664311647532134,0.13478736842105263,134.63789424840564,0.006888603119023149,95,127.69895395580016
22,HF,Mouse22_Cable1_HF_2026-03-29_14-23-37_DIFF_Ch1_minus_Ch4.npy,5.032927398149185,0.14688932038834954,357.42527035536864,0.012321388084633967,103,308.8913029327591,3.322709350234413,0.13355294117647057,156.09513733995306,0.007395960106639425,68,158.53297456595962,2.980665740651459,0.1281311475409836,118.56298569391669,0.006365268696429455,61,117.1690339599259
22,HF,Mouse22_Cable1_HF_2026-03-31_12-58-34_DIFF_Ch1_minus_Ch4.npy,5.382096500107935,0.15885245901639347,297.9348421931982,0.014249321061761175,122,256.6670806738628,3.3086658812138947,0.13687466666666667,136.26752340826374,0.00754787566004208,75,140.52109191673418,2.8233948853025232,0.1334625,99.2464093805464,0.006280288997994802,64,101.13053346508582
22,HF,Mouse22_Cable1_HF_2026-04-02_13-59-00_DIFF_Ch1_minus_Ch4.npy,4.341245155602867,0.15896091954022987,377.32999026617415,0.011501472031403337,87,327.12508659536877,3.243459024300993,0.12748307692307692,171.7291783617013,0.006891435604863525,65,173.20238419594045,2.8442640674639477,0.13665964912280704,135.60226577516625,0.006478268824537183,57,135.5265280571819
23,HF,Mouse23_Cable1_HF_2026-03-29_15-33-15_DIFF_Ch2_minus_Ch3.npy,8.326892446441,0.1720461538461539,128.75192575397966,0.023876830315012747,52,104.08101332662875,3.2026509409388466,0.14011999999999997,64.94498991955885,0.007479257497405853,20,65.50563826415146,2.08172311161025,0.12541538461538462,40.89958349773509,0.004351335078422246,13,48.7731097316493
23,HF,Mouse23_Cable1_HF_2026-04-02_14-21-56_DIFF_Ch2_minus_Ch3.npy,13.977362884288734,0.1895390476190476,207.5021909216804,0.044154267488565185,105,161.0560717975219,6.256533862491148,0.16214468085106384,106.60465207988953,0.016907728106125012,47,92.62490640793175,2.129883868082093,0.12815,70.11253719713719,0.00454907696157867,16,59.22526100927428
25,HF,Mouse25_Cable1_HF_2026-02-21_13-15-00_DIFF_Ch2_minus_Ch3.npy,8.2260692571754,0.2434153846153846,251.58621633610917,0.03337253020180235,208,132.04509775748065,7.03961696046741,0.20646741573033706,199.450044811131,0.02422419202598594,178,106.51942965463053,6.16955194288155,0.1742051282051282,143.04084241298506,0.017912793119631305,156,82.82513166402006
25,HF,Mouse25_Cable1_HF_2026-03-23_12-06-54_DIFF_Ch2_minus_Ch3.npy,4.2048506097143745,0.18983307086614176,120.79892154057953,0.013303661729590802,127,77.85111791495454,2.6818338534398767,0.17799506172839508,102.79354087989675,0.007955886371472175,81,71.09161796402412,2.6156157336018553,0.16440506329113927,78.74153919873203,0.00716700783713521,79,54.16892010692564
25,HF,Mouse25_Cable1_HF_2026-03-29_15-09-30_DIFF_Ch2_minus_Ch3.npy,5.568338427700097,0.18594285714285716,101.46860721051493,0.01725654594641535,112,79.15894239676652,2.485865369508972,0.13289600000000001,71.99040330004246,0.005506026069104406,50,69.98388711558925,2.0881269103875364,0.12982857142857146,49.39769177121562,0.004518308895619508,42,53.8990000135049
25,HF,Mouse25_Cable1_HF_2026-03-31_13-36-44_DIFF_Ch2_minus_Ch3.npy,10.528996857345128,0.3982514285714286,304.27626174498954,0.06988646733102966,210,92.96454965500146,8.673887887241461,0.2852115606936416,273.7887380258457,0.041231551693363525,173,77.37949747842107,6.5179504354993645,0.22899692307692307,227.32599916219797,0.024876509908287422,130,57.98914833030533
25,HF,Mouse25_Cable1_HF_2026-04-02_14-33-12_DIFF_Ch2_minus_Ch3.npy,7.820378123531618,0.2676,226.4438883507733,0.03487888643095101,158,80.1675778756803,4.207165446203718,0.22196705882352938,263.8933100257892,0.01556420233463035,85,70.17279476788923,3.3657323569629747,0.18428235294117645,193.8450674284745,0.010337417968523143,68,54.71202515495659
